BST, 2420000, 53, 26.8451, 3.88658, 3.92868
AVL, 2430000, 25, 19.6185, 3.37893, 3.10411
BST, 2430000, 56, 27.8175, 3.98472, 3.96466
AVL, 2440000, 24, 19.5927, 3.37177, 2.91069
BST, 2440000, 54, 27.3956, 4.08295, 4.01159
AVL, 2450000, 25, 19.6222, 3.37654, 2.90992
BST, 2450000, 52, 27.0571, 4.13041, 3.96136
AVL, 2460000, 25, 19.6603, 3.35829, 2.92301
BST, 2460000, 55, 26.3656, 4.15034, 3.97153
AVL, 2470000, 24, 19.6568, 3.39864, 3.33029
BST, 2470000, 52, 26.4011, 4.07901, 4.64083
AVL, 2480000, 24, 19.6385, 3.35767, 2.89869
BST, 2480000, 52, 26.4419, 4.21256, 4.01137
AVL, 2490000, 24, 19.67, 3.64205, 2.90413
BST, 2490000, 53, 26.497, 3.88126, 3.98271
AVL, 2500000, 24, 19.6908, 3.68616, 2.90272
BST, 2500000, 50, 25.9667, 3.90313, 4.12824
AVL, 2510000, 24, 19.6532, 3.62219, 2.90299
BST, 2510000, 51, 26.5122, 3.91511, 4.10185
AVL, 2520000, 24, 19.6807, 3.4054, 2.99752
BST, 2520000, 53, 27.0516, 4.08082, 4.00173
AVL, 2530000, 25, 19.6667, 3.42276, 2.92128
BST, 2530000, 51, 27.154, 4.09921, 3.99051
AVL, 2540000, 24, 19.6602, 3.38951, 2.91837
BST, 2540000, 53, 26.1299, 3.98016, 3.98675
AVL, 2550000, 25, 19.7074, 3.40028, 2.93565
BST, 2550000, 52, 26.2904, 4.11027, 3.99697
AVL, 2560000, 24, 19.7001, 3.39186, 2.90928
BST, 2560000, 51, 26.6686, 3.93882, 4.04389
AVL, 2570000, 25, 19.6937, 3.40283, 3.20546
BST, 2570000, 52, 26.749, 3.96856, 3.99461
AVL, 2580000, 25, 19.7251, 3.57372, 3.15547
BST, 2580000, 52, 25.7383, 3.94344, 3.94064
AVL, 2590000, 24, 19.6909, 3.60269, 3.17491
BST, 2590000, 50, 25.5247, 3.9475, 3.94626
AVL, 2600000, 25, 19.7298, 3.5096, 3.49958
BST, 2600000, 55, 27.1242, 3.95922, 4.00333
AVL, 2610000, 25, 19.752, 3.40149, 3.1062
BST, 2610000, 55, 26.8516, 3.94763, 3.97391
AVL, 2620000, 25, 19.7209, 3.39992, 2.93789
BST, 2620000, 51, 26.3254, 4.11613, 4.08358
AVL, 2630000, 24, 19.6978, 3.41434, 3.0339
BST, 2630000, 53, 26.4758, 4.32784, 4.01666
AVL, 2640000, 25, 19.7698, 3.54922, 3.00314
BST, 2640000, 51, 25.986, 3.96355, 4.48755
AVL, 2650000, 25, 19.7936, 3.41743, 2.97009
BST, 2650000, 51, 26.0944, 4.0713, 4.28361
AVL, 2660000, 25, 19.81, 3.44662, 2.95529
BST, 2660000, 51, 25.6552, 4.06588, 4.54928
AVL, 2670000, 24, 19.7435, 3.44962, 2.94906
BST, 2670000, 52, 26.8786, 4.0086, 4.85033
AVL, 2680000, 24, 19.7475, 3.46095, 2.96935
BST, 2680000, 53, 26.8052, 3.97888, 4.52919
AVL, 2690000, 25, 19.7796, 3.47548, 2.99316
BST, 2690000, 55, 27.6343, 4.17003, 4.05979
AVL, 2700000, 25, 19.7552, 3.45113, 2.97753
BST, 2700000, 53, 26.1525, 4.15475, 4.05818
AVL, 2710000, 25, 19.7868, 3.4545, 2.98439
BST, 2710000, 57, 27.2786, 4.0137, 4.04338
AVL, 2720000, 25, 19.7908, 3.59238, 3.30339
BST, 2720000, 56, 28.3477, 4.00165, 4.09566
AVL, 2730000, 25, 19.7869, 3.49443, 3.16033
BST, 2730000, 51, 26.2025, 4.00631, 4.06678
AVL, 2740000, 25, 19.8345, 3.45939, 3.35734
BST, 2740000, 49, 26.5073, 4.02479, 4.06954
AVL, 2750000, 25, 19.8372, 3.55078, 3.18296
BST, 2750000, 55, 27.1699, 4.00055, 4.16701
AVL, 2760000, 25, 19.8277, 3.83004, 3.0333
BST, 2760000, 53, 26.8334, 4.32436, 4.13457
AVL, 2770000, 24, 19.7809, 3.46715, 2.99315
BST, 2770000, 53, 27.0397, 4.25939, 4.13923
AVL, 2780000, 25, 19.843, 3.47673, 2.99474
BST, 2780000, 52, 26.927, 4.32291, 4.07285
AVL, 2790000, 25, 19.7898, 3.49852, 3.00723
BST, 2790000, 52, 27.331, 4.42975, 4.09226
AVL, 2800000, 25, 19.8278, 3.4846, 2.99092
BST, 2800000, 52, 27.4013, 4.48751, 4.07375
AVL, 2810000, 25, 19.846, 3.48598, 3.3111
BST, 2810000, 53, 26.1328, 4.05881, 4.16102
AVL, 2820000, 25, 19.8502, 3.6354, 3.00966
BST, 2820000, 54, 28.3729, 4.06331, 4.08845
AVL, 2830000, 25, 19.9273, 3.49452, 3.24393
BST, 2830000, 51, 26.468, 4.16125, 4.14071
AVL, 2840000, 25, 19.846, 3.5026, 3.11513
BST, 2840000, 53, 26.2545, 4.11524, 4.24031
AVL, 2850000, 25, 19.8437, 3.50962, 3.05047
BST, 2850000, 54, 26.9612, 4.08907, 4.38434
AVL, 2860000, 25, 19.8507, 3.50347, 3.25617
BST, 2860000, 51, 26.9955, 4.1066, 4.12802
AVL, 2870000, 25, 19.8845, 3.50974, 3.09849
BST, 2870000, 52, 26.7904, 4.13302, 4.11233
AVL, 2880000, 25, 19.8988, 3.50152, 3.42623
BST, 2880000, 54, 26.4835, 4.19377, 4.18788
AVL, 2890000, 25, 19.8799, 3.54237, 3.05694
BST, 2890000, 52, 26.5954, 4.63789, 4.1709
AVL, 2900000, 25, 19.8875, 3.53944, 3.05806
BST, 2900000, 52, 26.5481, 4.2965, 4.16986
AVL, 2910000, 25, 19.9335, 3.54529, 3.06049
BST, 2910000, 55, 26.6793, 4.46272, 4.15074
AVL, 2920000, 25, 19.8912, 3.53788, 3.06968
BST, 2920000, 55, 27.0578, 4.57999, 4.18701
AVL, 2930000, 25, 19.8804, 3.52044, 3.04472
BST, 2930000, 55, 27.7526, 4.42877, 4.28639
AVL, 2940000, 25, 19.9534, 3.52812, 3.07174
BST, 2940000, 55, 28.096, 4.55234, 4.16685
AVL, 2950000, 25, 19.9737, 3.52808, 3.071
BST, 2950000, 52, 27.1555, 4.49564, 4.14273
AVL, 2960000, 25, 19.9352, 3.51176, 3.0575
BST, 2960000, 54, 27.8082, 4.33233, 4.27024
AVL, 2970000, 25, 19.94, 3.53235, 3.08446
BST, 2970000, 51, 27.0614, 4.31759, 4.257
AVL, 2980000, 25, 19.9494, 3.54849, 3.0691
BST, 2980000, 51, 26.8865, 4.29412, 4.35585
AVL, 2990000, 25, 19.9215, 3.53324, 3.06678
BST, 2990000, 56, 28.7779, 4.29969, 4.54233
